HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
68507,3,7,1,2,3,10,6,3,1,9
68508,7,2,6,1,2,6,7,9,9,10
68509,6,9,5,4,4,4,10,10,9,1
68510,5,1,2,5,1,10,5,6,10,8
68511,8,4,10,5,7,9,2,6,1,4
68512,8,5,6,3,6,1,4,2,1,3
68575,1,8,6,9,5,2,4,10,5,9
68576,10,3,1,2,9,5,5,10,9,3
68577,8,2,4,6,3,6,7,8,6,2
68578,9,2,6,1,6,1,9,3,5,7
68579,2,5,3,7,9,1,2,1,9,2
68580,10,8,3,8,9,7,2,2,10,4
68581,1,10,8,7,5,9,8,10,3,10
68582,1,10,3,9,2,4,4,8,9,4
68583,9,9,10,5,9,7,1,1,1,3
68584,8,1,8,10,2,1,4,8,1,4
68585,4,7,2,10,10,7,8,10,10,5
68588,8,4,10,1,3,3,5,3,3,1
68589,7,5,9,1,6,3,3,8,9,1
68590,9,2,7,5,3,3,6,6,3,8
68591,7,6,10,5,4,5,2,7,6,3
68592,4,1,4,4,4,5,7,1,7,3
68593,6,2,5,6,5,10,2,7,1,7
68655,1,2,1,9,2,8,1,7,2,4
68656,4,1,1,4,2,1,3,3,7,9
68657,7,4,9,8,8,10,6,2,6,7
68658,3,4,8,7,2,1,3,10,8,1
68659,1,8,6,6,5,3,3,1,7,10
68660,10,9,8,1,4,6,1,2,1,3
68661,5,4,8,9,5,3,2,1,9,4
68662,10,10,1,8,7,9,8,10,2,10
68663,1,2,6,4,4,5,1,1,3,7
68664,5,1,6,9,9,7,3,2,10,5
68665,4,1,5,9,1,3,6,1,4,8
68668,10,9,1,2,8,10,2,9,10,10
68669,9,4,1,8,1,5,4,10,7,4
68670,5,1,1,10,4,8,1,10,1,5
68671,7,8,5,5,4,6,7,10,8,7
68672,1,1,5,1,2,9,9,7,1,9
68673,10,8,7,1,9,3,5,2,9,1
68674,7,5,3,9,1,4,6,1,5,3
68737,6,10,9,6,5,5,2,7,4,3
68738,2,4,4,7,10,8,5,8,3,7
68739,4,4,8,10,3,6,3,2,4,10
68740,10,8,5,2,7,10,8,8,6,3
68741,2,4,5,4,5,8,10,4,4,3
68742,6,8,5,7,10,5,7,10,7,9
68743,9,5,2,9,1,9,10,8,1,2
68744,1,8,1,4,1,7,10,5,4,6
68745,2,2,3,10,9,5,7,6,1,9
68746,5,6,5,10,3,3,8,8,5,6
68750,10,8,6,2,5,3,8,4,8,4
68751,10,7,8,2,7,8,3,8,2,2
68752,5,2,5,5,2,5,9,1,10,2
68753,8,10,1,4,9,4,7,2,4,10
68754,2,5,9,9,5,4,3,5,9,1
68755,5,9,10,10,4,1,8,1,2,7
68756,1,2,10,6,10,1,9,7,1,4
68818,8,2,6,2,8,9,8,3,6,6
68819,5,10,8,3,4,7,10,5,6,10
68820,2,2,10,2,3,9,8,1,8,10
68821,9,8,9,10,1,8,8,4,7,3
68822,8,10,8,5,5,3,5,1,1,5
68823,8,2,9,7,2,5,1,3,1,2
68824,7,1,5,4,8,7,10,7,9,4
68825,1,2,3,4,9,8,3,8,7,1
68826,1,3,10,8,8,8,6,2,2,3
68827,9,9,1,10,3,3,3,1,5,4
68828,10,4,9,4,10,2,4,10,6,3
68831,3,1,7,10,3,5,8,6,4,6
68832,7,7,2,8,9,9,9,9,3,2
68833,3,7,4,1,1,7,5,6,6,7
68834,3,1,9,10,1,10,3,7,2,3
68835,8,6,9,7,2,4,9,7,4,8
68836,3,4,6,4,3,10,5,8,5,1
68837,7,2,9,7,4,8,10,4,7,9
68838,2,6,1,6,3,2,3,6,7,5
68898,1,2,8,5,10,1,2,7,1,2
68899,3,4,7,1,6,10,1,10,8,9
68900,9,6,2,2,1,9,3,1,7,9
68901,5,2,5,9,7,7,3,5,3,10
68902,5,9,8,3,3,8,10,9,3,6
68903,2,7,7,6,1,7,8,6,2,1
68904,5,4,2,4,7,8,4,3,4,6
68905,4,4,6,6,2,4,4,3,9,2
68906,8,7,5,1,4,7,7,1,9,7
68907,7,7,5,10,7,8,7,7,3,4
68908,3,3,6,6,6,7,4,8,6,2
68909,9,9,7,6,7,4,6,7,8,5
68911,10,5,2,6,7,1,8,5,2,9
68912,9,1,10,3,6,7,1,5,1,4
68913,4,9,8,4,6,10,10,4,2,6
68914,1,3,1,8,8,10,10,4,2,8
68915,9,4,3,7,7,7,4,5,4,9
68916,2,2,1,7,6,6,9,10,4,10
68917,9,3,6,9,3,8,5,7,9,10
68918,3,8,10,3,9,7,6,5,10,10
68919,10,2,8,4,4,1,7,1,5,2
68978,3,2,5,9,1,3,5,8,7,1
68979,7,2,2,5,4,3,5,1,7,9
68980,3,6,3,10,4,5,3,8,7,8
68981,3,7,3,8,2,8,10,4,5,1
68982,7,10,1,9,10,10,9,6,3,4
68983,6,7,4,5,4,6,8,6,6,10
68984,9,1,3,6,3,7,7,5,9,4
68985,1,4,1,3,10,9,4,1,3,1
68986,3,1,4,1,4,9,8,10,9,7
68987,5,7,3,8,8,7,2,9,9,4
68988,4,10,7,9,7,5,10,10,5,8
68989,6,2,10,10,6,10,4,5,9,9
68990,3,4,10,8,2,9,4,6,1,4
68991,7,3,1,4,3,9,4,6,6,8
68993,10,9,7,2,4,3,8,10,10,3
68994,7,10,3,8,8,7,5,1,1,6
68995,5,2,1,10,10,2,3,9,5,6
68996,9,5,6,3,3,8,6,7,3,9
68998,5,6,2,3,10,4,5,6,6,6
68999,7,5,5,8,2,9,5,4,7,7
69000,6,5,5,6,1,2,4,9,1,4
69001,4,7,1,7,5,9,3,5,8,3
69059,2,8,9,5,2,1,9,5,5,2
69061,7,7,2,9,5,8,6,6,7,10
69062,3,6,6,7,6,3,9,7,5,3
69063,6,8,4,6,7,6,10,5,6,8
69064,2,9,7,6,5,2,7,9,4,2
69065,10,3,3,8,2,4,7,4,1,5
69066,3,4,3,4,1,8,7,1,3,9
69067,3,1,4,1,8,8,10,3,3,8
69068,9,5,2,5,1,2,7,2,5,1
69069,10,8,1,1,8,2,8,10,8,3
69070,6,8,10,1,5,3,4,1,1,7
69071,10,10,4,8,2,1,2,8,10,10
69072,8,2,5,9,1,8,6,9,7,4
69073,8,2,6,7,1,9,8,2,3,5
69075,7,1,10,4,9,8,10,5,5,5
69076,9,6,8,10,5,2,8,8,3,3
69077,2,8,7,1,8,5,8,5,4,7
69078,5,4,5,9,2,6,1,9,10,10
69079,7,3,7,8,5,3,1,1,1,2
69080,1,4,9,1,2,6,6,5,9,1
69081,8,7,2,4,10,4,3,4,2,10
69082,2,1,1,9,10,8,7,4,3,2
69083,8,9,5,2,10,6,4,6,10,3
69140,5,1,3,5,6,2,6,7,8,2
69141,5,10,4,4,9,7,2,7,8,4
69142,6,6,8,4,8,8,10,3,3,2
69143,8,6,5,1,5,9,6,9,6,5
69144,7,9,6,6,5,3,2,3,8,9
69145,7,10,1,9,9,9,6,5,7,5
69146,4,9,9,5,3,8,4,5,8,3
69147,9,10,6,6,4,9,7,4,7,3
69148,8,4,3,5,3,6,5,3,10,9
69149,10,1,3,5,2,9,10,7,4,1
69150,7,2,10,2,5,3,8,5,9,5
69151,2,2,1,8,7,10,4,10,8,1
69152,5,5,8,5,9,3,4,10,9,1
69153,2,5,5,4,1,3,2,3,9,4
69155,6,2,6,7,10,8,6,7,1,2
69156,9,2,2,9,3,6,1,3,10,7
69157,9,7,3,5,5,1,3,2,5,4
69158,5,7,7,6,5,9,6,9,8,3
69159,4,1,5,1,4,8,7,4,9,6
69160,4,1,2,3,2,5,3,3,9,1
69161,8,4,3,1,8,9,1,5,10,2
69162,6,1,9,9,8,10,3,8,1,8
69163,6,2,8,9,10,8,9,4,8,4
69164,8,4,6,10,4,9,10,6,5,6
69221,3,6,3,9,9,2,3,1,9,8
69223,5,7,4,7,2,8,9,5,1,2
69224,10,4,9,2,7,6,9,8,1,10
69225,2,9,5,2,1,6,5,9,8,2
69226,1,6,1,10,5,5,8,1,1,9
69227,4,7,6,7,6,8,9,7,7,1
69228,7,9,7,4,9,3,3,10,8,6
69229,2,3,6,7,1,5,8,5,5,6
69230,9,3,10,6,5,7,8,9,7,2
69231,9,7,4,8,9,5,4,5,1,10
69232,4,8,2,2,4,1,1,5,2,8
69233,5,8,2,8,3,10,9,7,2,9
69234,6,6,4,1,9,9,8,2,4,6
69235,2,9,10,4,5,9,5,2,1,8
69237,9,3,6,9,5,5,10,8,2,3
69238,8,7,5,2,5,4,7,9,6,10
69239,5,9,3,3,6,5,10,7,6,9
69240,1,6,7,7,2,9,7,7,6,3
69241,4,10,3,7,7,4,3,8,4,1
69242,5,6,6,2,1,6,5,5,8,4
69243,8,6,6,6,3,4,8,10,1,7
69244,4,4,4,1,7,3,7,8,10,4
69245,2,9,9,5,9,3,10,2,2,1
69302,8,6,2,9,10,8,4,3,4,8
69303,10,3,8,3,2,8,1,6,2,6
69304,6,5,6,2,6,4,1,8,9,7
69305,5,4,1,7,5,10,6,5,1,1
69306,2,9,4,4,1,7,1,5,9,4
69307,1,6,6,6,4,8,6,1,5,4
69308,8,10,6,10,9,2,4,4,2,3
69309,4,7,5,8,7,9,9,8,2,8
69310,2,1,1,3,10,2,8,8,2,5
69311,8,7,9,8,1,8,3,3,1,6
69312,7,9,7,10,5,4,10,9,3,6
69313,3,7,2,7,3,5,3,7,7,5
69314,4,7,9,4,6,2,10,6,3,4
69315,10,4,4,5,5,10,1,10,8,2
69316,7,4,6,7,1,1,5,5,3,1
69317,8,5,3,6,8,1,1,4,4,10
69318,3,10,9,8,5,5,6,1,8,1
69319,7,6,7,9,10,5,3,8,7,10
69320,1,1,1,7,2,4,3,4,4,7
69321,8,6,8,5,6,10,10,4,9,9
69323,7,1,7,10,4,5,8,9,2,5
69324,3,7,4,10,5,8,5,1,8,4
69325,8,1,1,4,7,1,5,7,8,4
69326,8,3,3,9,5,3,8,10,9,6
69327,9,10,4,1,6,6,4,8,10,3
69382,5,5,3,5,9,6,6,8,6,2
69383,4,3,10,10,8,5,9,1,9,7
69384,2,3,8,8,5,9,8,9,9,6
69385,10,9,9,6,2,8,9,4,8,2
69386,3,10,2,9,10,4,6,1,1,5
69387,1,7,1,10,5,4,9,7,9,8
69388,4,7,8,6,5,1,6,7,7,2
69389,2,2,6,10,8,8,10,8,3,9
69390,2,5,9,3,4,6,8,6,8,2
69391,7,6,10,9,2,8,5,3,4,5
69392,7,6,2,4,6,10,9,7,2,2
69393,2,3,7,3,4,4,5,2,7,2
69394,2,3,6,5,9,6,2,8,5,4
69395,1,10,4,7,7,1,8,3,7,3
69396,8,2,9,4,1,1,6,2,2,8
69397,3,8,2,1,4,8,1,7,4,6
69398,4,5,10,8,3,3,2,2,4,1
69399,6,4,1,7,8,6,2,1,8,9
69400,7,5,6,4,1,9,9,3,2,6
69401,7,2,1,5,1,10,7,10,1,2
69402,7,6,6,8,3,2,8,6,1,4
69403,7,4,5,10,6,2,9,6,10,5
69404,6,5,8,7,2,4,9,7,6,8
69405,1,3,7,10,10,3,10,9,5,4
69406,1,7,8,6,4,4,6,9,4,8
69407,9,10,9,6,4,4,1,3,9,10
69464,8,5,3,8,5,9,5,4,7,2
69465,6,8,9,4,2,6,2,3,7,2
69466,10,4,2,5,7,6,6,6,1,7
69467,1,5,10,9,4,4,10,7,3,9
69468,5,3,4,3,2,5,1,1,3,2
69469,1,5,5,3,2,8,9,10,5,1
69470,5,5,10,10,8,5,2,1,6,4
69471,4,1,4,7,10,10,8,3,6,7
69472,4,9,2,1,3,8,1,6,1,10
69473,5,2,6,1,8,3,7,3,10,8
69474,6,9,1,7,9,5,6,10,8,1
69475,3,4,1,9,2,9,3,1,5,2
69476,3,2,2,8,8,1,6,3,2,7
69477,9,8,10,8,5,9,5,9,4,2
69478,4,6,9,6,2,2,3,9,5,2
69479,5,4,4,2,7,2,5,2,8,5
69481,10,5,4,3,3,4,4,8,9,8
69482,2,10,2,2,6,4,4,10,8,10
69483,3,5,2,3,3,2,3,3,7,2
69485,10,8,1,5,7,4,10,6,1,8
69486,10,9,4,7,10,10,4,2,6,1
69487,1,2,9,10,8,1,9,6,10,9
69488,10,7,8,2,10,7,2,5,6,2
69489,9,8,6,10,4,2,6,1,8,3
69545,2,2,2,2,10,6,5,6,1,4
69546,4,1,6,4,2,2,2,8,6,1
69547,2,3,1,3,4,8,5,8,5,10
69548,1,5,1,10,5,8,1,4,8,3
69549,2,10,6,2,7,9,9,7,1,5
69550,3,7,6,10,4,1,1,9,8,5
69551,6,1,9,9,1,5,1,7,9,9
69552,3,4,5,10,6,6,1,8,6,2
69553,5,5,9,6,8,5,5,8,9,1
69554,6,9,3,4,3,3,5,6,8,6
69555,4,2,10,4,5,10,2,8,1,7
69556,3,4,3,2,5,4,4,6,9,4
69557,4,10,6,2,3,9,1,4,8,6
69558,6,10,2,4,2,9,5,9,2,9
69559,4,2,4,2,9,2,3,3,2,1
69560,5,6,1,10,4,6,3,9,10,9
69563,5,5,5,8,6,3,6,6,1,9
69564,1,8,4,6,2,1,8,9,1,9
69565,6,6,3,8,8,7,5,3,6,10
69567,3,7,10,3,2,9,7,5,2,8
69568,2,1,3,5,6,1,9,8,3,6
69569,2,7,3,5,6,3,4,1,2,3
69570,9,4,9,2,4,7,7,10,3,8
69626,8,1,2,10,4,9,10,8,7,4
69627,3,7,10,1,7,10,9,9,1,9
69628,6,5,9,2,8,6,10,3,10,9
69629,8,6,1,3,5,4,9,6,3,4
69630,6,10,8,9,9,3,2,6,1,1
69631,7,10,4,8,10,9,9,8,10,7
69632,3,4,1,8,2,6,7,1,1,9
69633,7,8,9,8,3,7,2,3,2,4
69634,2,7,4,5,3,5,3,7,4,3
69635,6,9,6,3,2,9,6,3,10,6
69636,4,5,8,7,3,4,6,2,3,4
69637,7,5,1,8,4,4,8,4,2,10
69638,2,8,3,7,7,5,3,4,7,7
69639,9,4,9,7,5,3,8,8,5,6
69640,9,9,6,7,10,6,2,7,3,4
69641,9,8,2,4,1,6,4,8,2,9
69643,4,9,4,1,2,8,4,3,7,2
69644,1,5,9,8,2,9,9,1,2,5
69645,10,4,3,6,10,3,4,9,10,4
69646,9,6,7,8,6,3,2,2,3,6
69647,4,9,9,1,1,10,1,4,4,6
69648,8,8,7,5,10,2,2,3,4,3
69649,1,3,8,7,9,1,10,9,3,4
69650,1,7,1,3,7,8,3,4,9,2
69651,10,3,6,8,8,8,2,8,1,1
69708,7,9,5,8,4,6,8,1,2,10
69709,10,8,3,1,6,3,8,6,10,6
69710,4,4,1,10,2,7,6,6,4,3
69711,10,2,9,7,6,6,5,4,4,2
69712,1,8,9,3,6,8,9,3,6,4
69713,6,4,6,10,7,1,2,9,8,3
69714,10,6,1,1,4,7,6,5,6,7
69715,3,8,3,3,5,7,7,6,2,3
69716,5,7,6,3,3,8,2,10,6,10
69717,8,10,4,6,9,1,4,5,5,5
69718,3,5,6,1,7,6,4,5,7,7
69719,5,10,5,1,7,9,9,8,4,7
69720,2,7,4,8,6,2,9,3,4,6
69721,2,4,1,5,1,6,3,9,10,6
69722,3,8,2,9,6,1,5,5,2,5
69723,2,4,4,7,2,1,10,6,6,6
69725,1,6,3,2,2,5,1,2,6,4
69729,8,2,10,2,8,6,2,8,7,1
69730,10,2,10,6,10,8,10,10,4,8
69731,3,3,4,4,9,6,1,1,8,5
69732,4,1,1,9,10,1,10,6,4,5
69789,1,10,7,6,4,9,9,6,2,5
69790,7,6,8,6,2,10,3,5,9,4
69791,2,2,10,7,7,6,3,5,4,2
69792,10,3,4,6,6,5,8,5,6,6
69793,7,6,2,6,6,8,1,8,10,5
69794,9,6,4,6,2,5,4,8,4,10
69795,5,4,6,9,10,5,7,3,1,10
69796,5,3,8,9,4,4,8,5,2,3
69797,8,10,1,10,6,10,8,10,8,6
69798,5,8,1,1,6,1,5,1,8,10
69799,9,10,10,5,5,6,6,1,2,9
69800,9,9,5,6,3,1,5,9,7,5
69801,10,4,3,4,6,10,7,3,3,3
69802,10,7,8,7,10,8,6,4,1,5
69803,10,5,7,3,9,3,10,4,2,3
69804,8,4,9,9,8,1,3,10,2,6
69807,5,5,5,6,10,3,8,5,1,4
69810,5,10,1,7,4,3,4,4,7,6
69811,2,10,3,10,3,6,7,5,5,9
69812,2,9,1,3,5,5,3,9,6,8
69813,5,7,10,3,3,9,2,5,8,1
69814,8,9,3,6,9,5,8,10,9,5
69870,3,2,1,10,1,9,7,6,5,3
69871,6,5,4,6,9,5,2,4,6,3
69872,1,6,4,1,5,6,1,10,7,7
69873,8,9,9,9,3,1,2,4,6,1
69874,7,8,7,7,10,3,2,1,5,6
69875,4,4,6,10,1,9,8,3,10,9
69876,3,10,8,10,2,4,5,2,6,7
69877,6,8,7,5,3,4,4,1,10,3
69878,1,4,2,8,6,4,9,2,2,9
69879,8,5,4,4,5,1,4,5,6,6
69880,7,1,6,5,2,10,9,7,7,2
69881,10,3,2,5,4,4,9,5,1,7
69882,4,5,2,7,2,1,3,1,3,1
69883,8,7,3,8,7,10,5,8,1,10
69884,8,6,3,6,3,6,9,5,9,10
69885,4,2,5,4,6,2,8,6,7,3
69887,4,4,3,2,3,6,2,2,10,4
69891,9,2,3,6,3,8,7,8,10,1
69892,8,5,3,2,5,8,6,2,8,2
69893,9,4,1,8,5,1,7,9,2,5
69894,1,6,10,10,10,2,8,6,5,6
69953,1,9,9,8,4,2,2,2,9,3
69954,6,6,9,3,10,7,3,5,9,6
69955,6,5,8,5,5,6,3,6,6,5
69956,10,9,6,3,8,5,6,2,9,10
69957,9,7,7,10,4,5,7,4,2,3
69958,1,1,1,5,6,6,5,5,5,3
69959,1,4,4,9,4,1,7,2,5,7
69960,10,6,10,8,8,3,7,2,10,3
69961,2,3,10,6,1,8,10,3,9,3
69962,9,4,10,7,9,1,9,9,1,8
69963,7,5,7,5,4,4,5,5,2,2
69964,8,10,7,5,2,10,3,1,6,9
69965,9,2,10,3,2,3,7,4,5,4
69966,2,5,10,5,9,6,8,5,9,6
69972,8,9,7,2,6,10,4,6,2,10
69973,2,10,5,2,9,5,2,9,2,8
69974,8,3,2,2,6,1,4,4,2,9
69975,5,7,10,7,5,3,5,6,9,4
69976,10,8,5,4,8,9,6,2,7,7
70031,6,5,2,2,3,4,1,9,3,4
70033,10,10,3,9,2,3,6,10,1,9
70034,3,10,5,6,6,9,3,3,8,8
70035,1,9,5,9,3,6,8,10,3,7
70036,4,6,8,3,2,5,8,9,10,5
70037,6,3,7,5,10,1,8,1,9,2
70038,6,6,1,4,6,9,8,5,5,9
70039,8,4,10,3,9,2,5,1,9,2
70040,10,6,8,10,10,5,5,8,7,1
70041,8,9,6,10,2,4,1,7,7,6
70042,8,3,3,10,8,8,10,3,1,5
70043,4,8,8,5,10,9,9,9,2,2
70044,5,2,2,1,3,4,4,2,6,10
70045,10,3,5,7,8,6,7,2,6,10
70046,1,10,10,10,2,2,8,3,3,6
70047,9,7,5,7,3,1,8,1,6,5
70048,4,3,1,7,1,3,10,10,7,8
70054,5,6,2,4,2,9,3,8,9,5
70055,10,2,10,1,10,9,6,9,8,1
70056,8,7,4,4,5,8,8,4,4,5
70057,2,9,1,1,8,4,6,3,1,3
70109,4,8,2,9,9,1,10,9,9,10
70110,2,5,9,7,8,3,3,10,7,1
70111,5,6,10,4,2,6,10,6,10,6
70112,10,9,6,6,2,4,8,5,6,6
70113,6,10,4,4,10,6,8,2,9,9
70114,1,1,6,9,7,4,3,1,5,2
70115,3,1,5,5,3,9,5,1,10,2
70116,8,5,7,7,3,10,4,10,8,8
70117,2,1,8,5,4,7,10,3,5,6
70118,10,1,9,6,7,10,6,2,2,5
70119,5,3,10,5,7,9,10,3,10,6
70120,5,1,2,10,1,5,6,10,3,1
70121,8,5,1,3,6,10,10,5,1,3
70122,10,7,6,2,2,7,10,9,8,3
70123,6,4,10,6,1,9,4,8,4,9
70124,4,4,4,9,7,5,1,1,3,6
70125,6,5,7,1,4,6,6,3,10,2
70126,9,8,1,8,9,10,9,2,9,7
70127,6,5,3,5,2,5,10,7,10,7
70128,3,4,7,4,2,3,5,6,6,4
70129,3,4,2,7,4,4,1,9,6,4
70134,7,10,4,2,1,6,5,3,1,10
70135,8,6,5,10,4,4,1,10,4,1
70136,7,7,4,4,8,1,2,5,9,2
70137,3,4,2,1,1,7,3,9,9,5
70138,8,8,6,5,2,2,7,2,2,8
70189,6,10,8,5,8,10,8,5,6,2
70190,3,1,8,2,5,6,1,8,5,3
70191,10,4,5,6,3,7,1,7,4,6
70192,2,10,2,1,8,10,4,4,9,1
70193,4,10,1,2,3,1,7,4,4,10
70194,1,6,2,8,9,6,8,10,8,9
70195,3,6,2,6,8,2,2,4,7,3
70196,2,8,8,8,3,7,10,5,4,7
70197,9,6,1,7,9,9,8,10,3,6
70198,2,5,5,9,4,10,2,2,6,1
70199,1,6,8,3,1,7,6,3,3,1
70200,2,10,1,9,3,8,7,7,2,7
70201,5,8,8,4,1,5,9,9,7,5
70202,2,4,2,10,4,6,6,2,4,9
70203,3,2,1,8,2,1,10,5,5,2
70204,4,4,6,6,2,10,6,4,2,8
70205,7,6,7,6,8,1,2,10,10,1
70206,8,6,6,2,1,4,10,1,1,9
70207,5,1,5,2,8,1,7,6,7,5
70208,6,7,9,8,9,1,8,10,6,10
70209,4,10,1,10,1,9,6,10,1,1
70210,3,7,1,3,3,7,1,10,8,3
70216,2,9,7,1,9,10,1,5,7,3
70217,6,5,2,1,9,9,4,9,1,3
70219,9,9,5,1,2,4,4,2,6,3
70270,3,3,5,10,3,6,1,10,1,2
70271,1,7,6,10,6,9,1,7,9,6
70272,9,7,2,4,1,8,5,5,8,7
70273,9,3,2,1,1,8,6,3,3,6
70274,9,5,10,8,2,5,10,10,5,7
70275,4,7,3,3,7,3,1,6,6,7
70276,1,7,6,6,1,2,9,8,7,4
70277,3,10,2,5,2,10,6,10,7,8
70278,9,2,6,10,9,6,7,8,10,4
70279,9,5,10,9,4,5,3,8,3,2
70280,5,2,3,6,9,8,7,8,8,9
70281,6,4,6,8,6,6,10,6,2,4
70282,8,6,10,1,10,5,9,3,3,1
70283,3,3,5,4,6,4,8,7,4,5
70284,7,7,5,2,2,9,6,6,1,8
70285,10,3,9,7,6,3,3,10,10,5
70286,1,3,2,5,8,9,4,6,7,1
70287,1,5,5,5,3,5,6,1,10,4
70288,6,9,2,10,6,5,5,9,6,7
70289,2,9,2,4,4,4,7,10,5,1
70290,3,10,3,3,5,6,1,7,4,7
70291,1,1,9,10,9,1,4,7,2,8
70297,3,8,6,4,3,6,9,10,4,6
70298,4,10,1,6,6,5,3,8,6,5
70299,8,9,10,10,6,3,5,5,2,6
70300,10,2,6,8,1,4,5,8,2,4
70301,8,3,8,2,10,10,6,6,7,6
70350,9,5,10,7,1,5,5,10,6,8
70351,6,10,5,7,9,3,4,3,3,4
70352,6,4,3,9,2,7,4,10,2,8
70353,4,3,8,2,5,4,1,8,8,9
70354,7,6,2,7,2,8,5,2,2,4
70355,10,2,3,1,2,2,5,10,8,5
70356,8,3,6,7,9,10,2,8,7,6
70357,4,10,1,8,10,2,5,10,6,10
70358,9,9,10,7,6,5,1,5,2,10
70359,6,10,3,5,3,5,2,8,3,4
70360,3,6,1,9,5,9,5,6,10,7
70361,10,7,9,2,8,7,3,3,10,10
70362,3,2,5,8,6,7,2,5,7,6
70363,3,9,4,9,4,3,7,4,3,2
70364,9,6,10,10,6,2,7,1,7,8
70365,6,2,4,3,6,8,4,3,7,3
70366,2,7,4,3,10,6,5,1,9,2
70367,9,6,10,8,1,6,9,7,1,8
70368,2,9,7,10,8,1,5,8,5,10
70369,5,1,9,6,7,4,3,10,4,10
70370,8,8,3,9,1,4,5,5,3,8
70371,1,1,1,10,5,7,7,9,4,1
70372,7,5,9,1,8,6,5,3,6,8
70378,3,2,3,7,3,6,10,1,1,7
70379,9,8,10,4,10,3,10,4,4,6
70380,10,8,3,8,5,7,6,4,7,5
70381,5,7,9,2,5,7,6,2,5,7
70431,2,6,4,1,5,3,8,6,6,8
70432,3,2,8,1,8,4,1,3,10,9
70433,8,10,4,8,3,1,4,7,2,6
70434,9,1,7,4,3,10,10,2,4,10
70435,1,2,4,5,6,9,8,5,3,2
70436,10,3,7,5,4,2,7,8,7,2
70437,4,6,4,1,6,5,2,6,4,3
70438,2,7,9,2,8,8,3,3,2,1
70439,8,1,5,5,9,3,6,4,3,7
70440,7,8,6,10,2,4,1,5,4,7
70441,1,6,2,8,7,5,3,7,1,3
70442,5,8,6,8,6,6,7,3,5,1
70443,10,3,9,1,4,3,7,2,10,5
70444,1,9,10,8,3,4,4,8,7,8
70445,5,3,3,8,5,4,1,8,5,1
70446,3,9,3,8,9,4,8,7,3,2
70447,7,8,5,2,6,10,9,10,3,5
70448,5,3,8,3,8,4,3,4,7,7
70449,7,3,3,7,8,3,6,9,6,2
70450,10,7,2,10,7,3,3,8,10,7
70451,6,10,3,8,5,9,2,2,3,2
70452,6,4,2,3,7,6,3,7,10,7
70453,6,2,5,6,4,4,4,5,4,4
70460,5,10,8,4,4,7,8,10,1,7
70461,3,4,7,5,4,7,4,8,4,7
70462,6,8,9,5,6,1,4,9,7,6
70463,4,9,10,4,7,2,8,4,1,3
70511,2,8,3,6,5,9,10,6,4,3
70512,10,9,3,10,1,8,7,7,1,6
70513,5,3,7,7,1,7,9,2,7,2
70514,2,8,8,1,4,2,8,7,1,1
70515,7,6,7,8,8,9,9,3,8,5
70516,9,10,9,5,5,4,6,2,4,8
70517,4,6,5,6,3,9,6,10,1,10
70518,1,8,9,4,9,2,8,7,9,3
70519,3,3,5,10,4,6,7,8,7,5
70520,5,5,10,3,10,3,3,1,9,10
70521,1,2,8,3,9,2,5,5,8,6
70522,4,5,5,9,9,6,6,6,2,3
70523,3,1,7,7,4,10,4,6,6,6
70524,8,10,5,4,8,9,1,3,3,4
70525,7,9,4,2,4,9,2,2,8,4
70526,2,4,10,1,1,3,8,5,7,10
70527,5,1,9,9,5,3,9,2,10,3
70528,5,6,4,9,1,2,10,4,5,9
70529,3,6,10,1,4,3,4,10,9,9
70530,10,1,2,8,10,6,9,9,7,2
70531,7,6,5,6,6,9,3,3,6,5
70532,2,10,9,1,6,1,8,8,6,8
70533,10,4,9,7,10,7,2,5,6,3
70534,10,6,6,1,4,10,4,1,7,9
70535,4,3,1,9,10,3,2,3,3,8
70541,1,6,6,9,5,7,8,6,7,8
70542,9,6,8,10,3,8,2,1,10,8
70544,2,1,4,2,2,10,5,7,8,1
70591,2,5,3,2,9,7,5,9,9,3
70592,9,6,5,2,5,2,2,8,8,4
70593,6,1,7,7,8,10,6,7,9,7
70594,5,5,6,1,10,10,3,10,8,3
70595,5,6,6,8,10,8,6,5,3,5
70596,7,3,3,8,6,4,9,5,9,1
70597,4,6,4,10,8,3,6,7,5,4
70598,8,7,8,6,5,10,2,1,6,2
70599,9,2,4,6,5,2,2,1,4,8
70600,6,1,3,4,8,3,3,3,7,5
70601,8,5,7,4,5,1,8,10,8,10
70602,2,10,6,5,10,9,7,10,2,9
70603,4,5,7,3,3,5,5,6,7,7
70604,8,5,1,4,6,2,6,2,3,7
70605,5,10,6,10,9,3,2,6,10,3
70606,3,8,7,10,2,5,4,2,5,7
70607,2,5,1,5,5,8,3,4,1,10
70608,7,2,7,4,5,9,1,3,1,8
70609,6,5,1,1,8,2,4,6,3,8
70610,8,4,5,5,2,1,3,3,1,5
70611,8,10,6,3,3,4,2,3,3,7
70612,4,3,8,10,6,9,3,2,2,3
70613,8,5,6,10,7,10,1,7,10,8
70614,1,9,10,2,8,10,8,8,10,9
70615,2,3,7,4,8,8,3,10,5,10
70623,5,6,2,9,3,5,2,3,2,3
70624,9,1,7,4,8,3,7,10,1,1
70625,8,2,1,1,3,1,8,1,7,4
70672,6,7,8,6,4,7,10,10,1,7
70673,3,9,2,2,3,8,9,5,4,8
