HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
68831,3,5,3,8,9,8,3,9,5,7
68832,3,5,3,7,9,8,3,9,5,7
68833,3,5,3,7,9,8,3,6,5,7
68834,3,5,2,7,9,8,3,6,5,7
68835,3,5,2,7,9,8,3,6,5,7
68836,3,5,2,7,9,8,3,6,5,7
68837,3,5,2,7,9,8,3,1,6,9
68838,3,5,2,7,9,8,3,1,6,9
68898,10,5,10,2,6,7,6,3,9,3
68899,10,5,10,2,6,7,6,3,9,3
68900,7,5,7,2,2,2,6,3,9,3
68901,7,5,7,2,2,2,6,7,4,3
68902,7,5,7,2,2,2,6,7,4,3
68903,7,5,7,2,2,2,6,7,4,7
68904,7,5,7,2,2,2,6,9,4,7
68905,7,5,7,2,2,3,6,9,4,7
68906,7,5,7,5,9,3,6,9,4,7
68907,3,5,7,5,9,3,6,9,4,7
68908,3,5,7,5,9,3,6,9,4,7
68909,3,5,3,8,9,3,6,9,4,7
68911,3,5,3,8,9,8,3,9,5,7
68912,3,5,3,8,9,8,3,9,5,7
68913,3,5,3,7,9,8,3,9,5,7
68914,3,5,2,7,9,8,3,6,5,7
68915,3,5,2,7,9,8,3,6,5,7
68916,3,5,2,7,9,8,3,6,5,7
68917,3,5,2,7,9,8,3,1,5,7
68918,3,5,2,7,9,8,3,1,6,7
68919,3,5,2,7,9,8,3,1,6,9
68978,10,5,10,3,6,7,10,4,9,3
68979,10,5,10,2,6,7,10,4,9,3
68980,10,5,10,2,6,7,6,3,9,3
68981,10,5,7,2,6,2,6,3,9,3
68982,7,5,7,2,2,2,6,3,9,3
68983,7,5,7,2,2,2,6,7,4,3
68984,7,5,7,2,2,2,6,7,4,7
68985,7,5,7,2,2,2,6,9,4,7
68986,7,5,7,2,2,3,6,9,4,7
68987,7,5,7,2,9,3,6,9,4,7
68988,7,5,7,5,9,3,6,9,4,7
68989,3,5,7,8,9,3,6,9,4,7
68990,3,5,3,8,9,3,6,9,4,7
68991,3,5,3,8,9,3,3,9,4,7
68993,3,5,3,8,9,8,3,9,5,7
68994,3,5,3,7,9,8,3,9,5,7
68995,3,5,2,7,9,8,3,6,5,7
68996,3,5,2,7,9,8,3,6,5,7
68998,3,5,2,7,9,8,3,6,5,7
68999,3,5,2,7,9,8,3,1,6,7
69000,3,5,2,7,9,8,3,1,6,7
69001,2,5,2,7,7,8,3,1,6,7
69059,10,5,10,3,6,7,10,4,9,3
69061,10,5,10,2,6,7,10,3,9,3
69062,10,5,7,2,6,2,6,3,9,3
69063,7,5,7,2,2,2,6,3,9,3
69064,7,5,7,2,2,2,6,7,9,3
69065,7,5,7,2,2,2,6,7,4,3
69066,7,5,7,2,2,2,6,7,4,7
69067,7,5,7,2,2,2,6,9,4,7
69068,7,5,7,2,9,3,6,9,4,7
69069,7,5,7,8,9,3,6,9,4,7
69070,7,5,7,8,9,3,6,9,4,7
69071,3,5,7,8,9,3,6,9,4,7
69072,3,5,3,8,9,3,3,9,4,7
69073,3,5,3,8,9,8,3,9,4,7
69075,3,5,3,8,9,8,3,9,5,7
69076,3,5,3,7,9,8,3,9,5,7
69077,3,5,2,7,9,8,3,6,5,7
69078,3,5,2,7,9,8,3,6,5,7
69079,3,5,2,7,9,8,3,6,5,7
69080,3,5,2,7,9,8,3,1,5,7
69081,3,5,2,7,9,8,3,1,6,7
69082,2,5,2,7,7,8,3,1,6,7
69083,2,5,2,7,7,8,3,1,6,7
69140,10,5,10,3,6,7,10,4,9,3
69141,10,5,10,2,6,7,10,4,9,3
69142,10,5,10,2,6,2,6,3,9,3
69143,7,5,7,2,2,2,6,3,9,3
69144,7,5,7,2,2,2,6,3,9,3
69145,7,5,7,2,2,2,6,7,4,3
69146,7,5,7,2,2,2,6,7,4,7
69147,7,5,7,2,2,2,6,9,4,7
69148,7,5,7,2,9,3,6,9,4,7
69149,7,5,7,2,9,3,6,9,4,7
69150,7,5,7,8,9,3,6,9,4,7
69151,7,5,7,8,9,3,6,9,4,7
69152,3,5,3,8,9,3,3,9,4,7
69153,3,5,3,8,9,8,3,9,4,7
69155,3,5,3,8,9,8,3,9,5,7
69156,3,5,3,7,9,8,3,9,5,7
69157,3,5,2,7,9,8,3,6,5,7
69158,3,5,2,7,9,8,3,6,5,7
69159,3,5,2,7,9,8,3,6,5,7
69160,3,5,2,7,9,8,3,6,5,7
69161,3,5,2,7,9,8,3,1,5,7
69162,3,5,2,7,7,8,3,1,6,7
69163,2,5,2,7,7,8,3,1,6,7
69164,2,5,2,7,7,8,3,1,6,7
69221,10,5,10,3,6,7,10,4,9,3
69223,10,5,10,2,6,7,6,3,9,3
69224,7,5,7,2,2,2,6,3,9,3
69225,7,5,7,2,2,2,6,3,9,3
69226,7,5,7,2,2,2,6,7,9,3
69227,7,5,7,2,2,2,6,7,4,3
69228,7,5,7,2,2,2,6,7,4,7
69229,7,5,7,2,2,3,6,9,4,7
69230,7,5,7,2,9,3,6,9,4,7
69231,7,5,7,8,9,3,6,9,4,7
69232,7,5,7,8,9,3,6,9,4,7
69233,3,5,3,8,9,3,3,9,4,7
69234,3,5,3,8,9,3,3,9,4,7
69235,3,5,3,8,9,8,3,9,4,7
69237,3,5,3,8,9,8,3,9,5,7
69238,3,5,2,7,9,8,3,9,5,7
69239,3,5,2,7,9,8,3,6,5,7
69240,3,5,2,7,9,8,3,6,5,7
69241,3,5,2,7,9,8,3,6,5,7
69242,3,5,2,7,9,8,3,1,5,7
69243,3,5,2,7,7,8,3,1,5,7
69244,2,5,2,7,7,8,3,1,6,7
69245,2,5,2,7,7,8,3,1,6,7
69302,10,5,10,3,6,7,10,4,9,3
69303,10,5,10,3,6,7,10,4,9,3
69304,10,5,10,2,6,7,6,4,9,3
69305,7,5,7,2,2,2,6,3,9,3
69306,7,5,7,2,2,2,6,3,9,3
69307,7,5,7,2,2,2,6,3,9,3
69308,7,5,7,2,2,2,6,7,9,3
69309,7,5,7,2,2,2,6,7,4,7
69310,7,5,7,2,2,3,6,9,4,7
69311,7,5,7,2,9,3,6,9,4,7
69312,7,5,7,2,9,3,6,9,4,7
69313,7,5,7,8,9,3,6,9,4,7
69314,7,5,7,8,9,3,3,9,4,7
69315,3,5,3,8,9,3,3,9,4,7
69316,3,5,3,8,9,8,3,9,4,7
69317,3,5,3,8,9,8,3,9,4,7
69318,3,5,3,8,9,8,3,9,5,7
69319,3,5,3,7,9,8,3,9,5,7
69320,3,5,2,7,9,8,3,6,5,7
69321,3,5,2,7,9,8,3,6,5,7
69323,3,5,2,7,9,8,3,6,5,7
69324,3,5,2,7,9,8,3,1,5,7
69325,2,5,2,7,7,8,3,1,6,7
69326,2,5,2,7,7,8,3,1,6,7
69327,2,5,2,7,7,8,3,1,6,7
69382,10,5,10,3,6,7,10,4,9,3
69383,10,5,10,3,6,7,10,4,9,3
69384,10,5,10,3,6,7,6,4,9,3
69385,10,5,10,2,6,2,6,3,9,3
69386,7,5,7,2,2,2,6,3,9,3
69387,7,5,7,2,2,2,6,3,9,3
69388,7,5,7,2,2,2,6,7,9,3
69389,7,5,7,2,2,2,6,7,4,7
69390,7,5,7,2,2,2,6,7,4,7
69391,7,5,7,2,9,3,6,9,4,7
69392,7,5,7,2,9,3,6,9,4,7
69393,7,5,7,8,9,3,6,9,4,7
69394,7,5,7,8,9,3,6,9,4,7
69395,7,5,3,8,9,3,3,9,4,7
69396,3,5,3,8,9,8,3,9,4,7
69397,3,5,3,8,9,8,3,9,4,7
69398,3,5,3,8,9,8,3,9,4,7
69399,3,5,3,8,9,8,3,9,5,7
69400,3,5,2,7,9,8,3,9,5,7
69401,3,5,2,7,9,8,3,6,5,7
69402,3,5,2,7,9,8,3,6,5,7
69403,3,5,2,7,9,8,3,6,5,7
69404,3,5,2,7,9,8,3,1,5,7
69405,2,5,2,7,7,8,3,1,5,7
69406,2,5,2,7,7,8,3,1,6,7
69407,2,5,2,7,7,8,3,1,6,7
69464,10,5,10,3,6,7,10,4,9,3
69465,10,5,10,3,6,7,6,4,9,3
69466,10,5,10,2,6,7,6,4,9,3
69467,7,5,7,2,2,2,6,3,9,3
69468,7,5,7,2,2,2,6,3,9,3
69469,7,5,7,2,2,2,6,3,9,3
69470,7,5,7,2,2,2,6,7,9,3
69471,7,5,7,2,2,2,6,7,4,7
69472,7,5,7,2,9,3,6,9,4,7
69473,7,5,7,2,9,3,6,9,4,7
69474,7,5,7,2,9,3,6,9,4,7
69475,7,5,7,8,9,3,6,9,4,7
69476,7,5,3,8,9,3,3,9,4,7
69477,7,5,3,8,9,8,3,9,4,7
69478,3,5,3,8,9,8,3,9,4,7
69479,3,5,3,8,9,8,3,9,4,7
69481,3,5,2,8,9,8,3,9,5,7
69482,3,5,2,7,9,8,3,6,5,7
69483,3,5,2,7,9,8,3,6,5,7
69485,3,5,2,7,9,8,3,6,5,7
69486,2,5,2,7,7,8,3,1,5,7
69487,2,5,2,7,7,8,3,1,5,7
69488,2,5,2,7,7,8,3,1,6,7
69489,2,5,2,7,7,9,3,1,6,7
69545,10,5,10,3,6,7,10,4,9,3
69546,10,5,10,3,6,7,10,4,9,3
69547,10,5,10,3,6,7,6,4,9,3
69548,7,5,7,2,2,2,6,3,9,3
69549,7,5,7,2,2,2,6,3,9,3
69550,7,5,7,2,2,2,6,3,9,3
69551,7,5,7,2,2,2,6,7,9,3
69552,7,5,7,2,2,2,6,7,9,7
69553,7,5,7,2,2,3,6,7,4,7
69554,7,5,7,2,9,3,6,9,4,7
69555,7,5,7,2,9,3,6,9,4,7
69556,7,5,7,8,9,3,6,9,4,7
69557,7,5,3,8,9,3,3,9,4,7
69558,7,5,3,8,9,3,3,9,4,7
69559,7,5,3,8,9,8,3,9,4,7
69560,3,5,3,8,9,8,3,9,4,7
69563,3,5,2,7,9,8,3,9,5,7
69564,3,5,2,7,9,8,3,6,5,7
69565,3,5,2,7,9,8,3,6,5,7
69567,3,5,2,7,7,8,3,1,5,7
69568,2,5,2,7,7,8,3,1,5,7
69569,2,5,2,7,7,8,3,1,6,7
69570,2,5,2,7,7,9,3,1,6,7
69626,10,5,10,3,6,7,10,4,9,3
69627,10,5,10,3,6,7,6,4,9,3
69628,7,5,10,2,2,2,6,4,9,3
69629,7,5,7,2,2,2,6,3,9,3
69630,7,5,7,2,2,2,6,3,9,3
69631,7,5,7,2,2,2,6,3,9,3
69632,7,5,7,2,2,2,6,7,9,3
69633,7,5,7,2,2,3,6,7,4,7
69634,7,5,7,2,9,3,6,9,4,7
69635,7,5,7,2,9,3,6,9,4,7
69636,7,5,7,2,9,3,6,9,4,7
69637,7,5,7,8,9,3,3,9,4,7
69638,7,5,3,8,9,3,3,9,4,7
69639,7,5,3,8,9,8,3,9,4,7
69640,3,5,3,8,9,8,3,9,4,7
69641,3,5,3,8,9,8,3,9,4,7
69643,3,5,2,8,9,8,3,9,5,7
69644,3,5,2,7,9,8,3,6,5,7
69645,3,5,2,7,9,8,3,6,5,7
69646,3,5,2,7,9,8,3,6,5,7
69647,3,5,2,7,9,8,3,6,5,7
69648,2,5,2,7,7,8,3,1,5,7
69649,2,5,2,7,7,8,3,1,5,7
69650,2,5,2,7,7,8,3,1,6,7
69651,2,5,2,7,7,9,3,1,6,7
69708,10,5,10,3,6,7,6,4,9,3
69709,10,5,10,3,6,2,6,4,9,3
69710,7,5,7,2,2,2,6,3,9,3
69711,7,5,7,2,2,2,6,3,9,3
69712,7,5,7,2,2,2,6,3,9,3
69713,7,5,7,2,2,2,6,7,9,3
69714,7,5,7,2,2,2,6,7,9,7
69715,7,5,7,2,9,3,6,7,4,7
69716,7,5,7,2,9,3,6,9,4,7
69717,7,5,7,2,9,3,6,9,4,7
69718,7,5,7,2,9,3,5,9,4,7
69719,7,5,3,8,9,3,3,9,4,7
69720,7,5,3,8,9,8,3,9,4,7
69721,7,5,3,8,9,8,3,9,4,7
69722,3,5,3,8,9,8,3,9,4,7
69723,3,5,3,8,9,8,3,9,4,7
69725,3,5,2,7,9,8,3,9,5,7
69729,2,5,2,7,7,8,3,1,5,7
69730,2,5,2,7,7,8,3,1,5,7
69731,2,5,2,7,7,8,3,1,5,7
69732,2,5,2,7,7,9,3,1,6,7
69789,10,5,10,3,6,7,6,4,9,3
69790,10,5,10,3,6,7,6,4,9,3
69791,7,5,7,2,2,2,6,4,9,3
69792,7,5,7,2,2,2,6,3,9,3
69793,7,5,7,2,2,2,6,3,9,3
69794,7,5,7,2,2,2,6,3,9,3
69795,7,5,9,2,2,2,6,7,9,7
69796,7,5,7,2,9,3,6,7,9,7
69797,7,5,7,2,9,3,6,9,4,7
69798,7,5,7,2,9,3,6,9,4,7
69799,7,5,7,8,9,3,5,9,4,7
69800,7,5,3,8,9,3,5,9,4,7
69801,7,5,3,8,9,8,3,9,4,7
69802,7,5,3,8,9,8,3,9,4,7
69803,7,5,3,8,9,8,3,9,4,7
69804,3,5,3,8,9,8,3,9,4,7
69807,3,5,2,7,9,8,3,9,5,7
69810,2,5,2,7,7,8,3,6,5,7
69811,2,5,2,7,7,8,3,1,5,7
69812,2,5,2,7,7,8,3,1,5,7
69813,2,5,2,7,7,9,3,1,5,7
69814,2,5,2,7,7,9,3,1,6,7
69870,10,5,10,3,6,7,6,4,9,3
69871,10,5,10,3,2,2,6,4,9,3
69872,7,5,7,2,2,2,6,3,9,3
69873,7,5,7,2,2,2,6,3,9,3
69874,7,5,7,2,2,2,6,3,9,3
69875,7,5,7,2,2,2,6,7,9,3
69876,7,5,9,2,9,3,6,7,9,7
69877,7,5,7,2,9,3,6,7,4,7
69878,7,5,7,8,9,3,6,9,4,7
69879,7,5,7,8,9,3,5,9,4,7
69880,7,5,7,8,9,3,5,9,4,7
69881,7,5,3,8,9,3,5,9,4,7
69882,7,5,3,8,9,8,3,9,4,7
69883,7,5,3,8,9,8,3,9,4,7
69884,3,5,3,8,9,8,3,9,4,7
69885,3,5,3,8,9,8,3,9,4,7
69887,3,5,2,7,9,8,3,9,5,7
69891,2,5,2,7,7,8,3,1,5,7
69892,2,5,2,7,7,8,3,1,5,7
69893,2,5,2,7,7,9,3,1,5,7
69894,2,5,2,7,7,9,3,1,6,7
69953,10,5,7,3,2,2,6,4,9,3
69954,7,5,7,2,2,2,6,3,9,3
69955,7,5,7,2,2,2,6,3,9,3
69956,7,5,7,2,2,2,6,3,9,3
69957,7,5,9,2,2,2,6,7,9,7
69958,7,5,9,2,9,3,6,7,9,7
69959,7,5,7,8,9,3,6,9,4,7
69960,7,5,7,8,9,3,5,9,4,7
69961,7,5,7,8,9,3,5,9,4,7
69962,7,5,3,8,9,3,5,9,4,7
69963,7,5,3,8,9,8,3,9,4,7
69964,7,5,3,8,9,8,3,9,4,7
69965,3,5,3,8,9,8,3,9,4,7
69966,3,5,3,8,9,8,3,9,4,7
69972,2,5,2,7,7,8,3,6,5,7
69973,2,5,2,7,7,8,3,1,5,7
69974,2,5,2,7,7,8,3,1,5,7
69975,2,5,2,7,7,9,3,1,5,7
69976,2,5,2,7,7,9,3,1,6,7
70031,10,5,10,3,6,7,10,4,9,3
70033,10,5,10,3,6,7,6,4,9,3
70034,10,5,7,3,2,2,6,4,9,3
70035,7,5,7,2,2,2,6,3,9,3
70036,7,5,7,2,2,2,6,3,9,3
70037,7,5,7,2,2,2,6,3,9,3
70038,7,5,9,2,2,2,6,7,9,3
70039,7,5,9,2,9,3,6,7,9,7
70040,7,5,9,8,9,3,6,7,9,7
70041,7,5,7,8,9,3,6,9,4,7
70042,7,5,7,8,9,3,5,9,4,7
70043,7,5,3,8,9,3,5,9,4,7
70044,7,5,3,8,9,8,5,9,4,7
70045,7,5,3,8,9,8,3,9,4,7
70046,3,5,3,8,9,8,3,9,4,7
70047,3,5,3,8,9,8,3,9,4,7
70048,3,5,2,8,9,8,3,9,4,7
70054,2,5,2,7,7,8,3,1,5,7
70055,2,5,2,7,7,8,3,1,5,7
70056,2,5,2,7,7,9,3,1,5,7
70057,2,5,2,7,7,9,3,1,5,7
70109,10,5,10,4,2,7,10,5,8,3
70110,10,5,10,4,2,7,10,5,8,3
70111,10,5,10,4,6,7,10,5,9,3
70112,10,5,10,3,6,7,6,4,9,3
70113,10,5,10,3,6,7,6,4,9,3
70114,10,5,10,3,2,2,6,4,9,3
70115,10,5,7,3,2,2,6,4,9,3
70116,7,5,7,2,2,2,6,3,9,3
70117,7,5,7,2,2,2,6,3,9,3
70118,7,5,7,2,2,2,6,3,9,3
70119,7,5,9,2,9,3,6,7,9,7
70120,7,5,9,2,9,3,6,7,9,7
70121,7,5,9,8,9,3,6,7,4,7
70122,7,5,7,8,9,3,5,9,4,7
70123,7,5,7,8,9,3,5,9,4,7
70124,7,5,3,8,9,3,5,9,4,7
70125,7,5,3,8,9,8,5,9,4,7
70126,7,5,3,8,9,8,3,9,4,7
70127,3,5,3,8,9,8,3,9,4,7
70128,3,5,2,8,9,8,3,9,4,7
70129,3,5,2,8,9,8,3,9,4,7
70134,2,5,2,7,7,8,3,6,5,7
70135,2,5,2,7,7,8,3,1,5,7
70136,2,5,2,7,7,9,3,1,5,7
70137,2,5,2,7,7,9,3,1,5,7
70138,2,5,2,7,7,9,3,1,5,7
70189,10,5,10,4,2,1,10,5,8,3
70190,10,5,10,4,2,7,10,5,8,3
70191,10,5,10,4,2,7,10,5,8,3
70192,10,5,10,4,2,7,10,5,8,3
70193,10,5,10,3,6,7,6,4,9,3
70194,10,5,10,3,6,7,6,4,9,3
70195,10,5,10,3,2,2,6,4,9,3
70196,10,5,7,3,2,2,6,4,9,3
70197,10,5,7,2,2,2,6,3,9,3
70198,7,5,7,2,2,2,6,3,9,3
70199,7,5,7,2,2,2,6,3,9,3
70200,7,5,9,2,9,3,6,7,9,7
70201,7,5,9,2,9,3,6,7,9,7
70202,7,5,9,8,9,3,6,7,9,7
70203,7,5,9,8,9,3,5,9,4,7
70204,7,5,7,8,9,3,5,9,4,7
70205,7,5,3,8,9,3,5,9,4,7
70206,7,5,3,8,9,8,5,9,4,7
70207,7,5,3,8,9,8,5,9,4,7
70208,3,5,3,8,9,8,3,9,4,7
70209,3,5,3,8,9,8,3,9,4,7
70210,3,5,2,8,9,8,3,9,4,7
70216,2,5,2,7,7,8,3,1,5,7
70217,2,5,2,7,7,8,3,1,5,7
70219,2,5,2,7,7,9,3,1,5,7
70270,10,5,10,4,2,1,10,5,8,3
70271,10,5,10,4,2,1,10,5,8,3
70272,10,5,10,4,2,7,10,5,8,3
70273,10,5,10,4,2,7,10,5,8,3
70274,10,5,10,4,6,7,6,5,8,3
70275,10,5,10,3,6,7,6,4,9,3
70276,10,5,10,3,2,2,6,4,9,3
70277,10,5,7,3,2,2,6,4,9,3
70278,10,5,7,3,2,2,6,4,9,3
70279,10,5,7,2,2,2,6,3,9,3
70280,7,5,7,2,2,2,6,3,9,3
70281,7,5,9,2,2,2,6,3,9,3
70282,7,5,9,2,9,3,6,7,9,7
70283,7,5,9,2,9,3,6,7,9,7
70284,7,5,9,8,9,3,5,7,9,7
70285,7,5,9,8,9,3,5,9,4,7
70286,7,5,3,8,9,3,5,9,4,7
70287,7,5,3,8,9,8,5,9,4,7
70288,7,5,3,8,9,8,5,9,4,7
70289,3,5,3,8,9,8,3,9,4,7
70290,3,5,3,8,9,8,3,9,4,7
70291,3,5,2,8,9,8,3,9,4,7
70297,2,5,2,7,7,8,3,6,5,7
70298,2,5,2,7,7,8,3,1,5,7
70299,2,5,2,7,7,9,3,1,5,7
70300,2,5,2,7,7,9,3,1,5,7
70301,2,5,2,7,7,9,3,1,5,7
70350,10,5,10,4,2,1,10,5,8,3
70351,10,5,10,4,2,1,10,5,8,3
70352,10,5,10,4,2,7,10,5,8,3
70353,10,5,10,4,2,7,10,5,8,3
70354,10,5,10,4,2,7,6,5,8,3
70355,10,5,10,3,6,7,6,4,9,3
70356,10,5,10,3,6,7,6,4,9,3
70357,10,5,10,3,2,2,6,4,9,3
70358,10,5,7,3,2,2,6,4,9,3
70359,10,5,7,2,2,2,6,3,9,3
70360,10,5,7,2,2,2,6,3,9,3
70361,7,5,7,2,2,2,6,3,9,3
70362,7,5,9,2,9,3,6,7,9,7
70363,7,5,9,2,9,3,6,7,9,7
70364,7,5,9,8,9,3,5,7,9,7
70365,7,5,9,8,9,3,5,9,9,7
70366,7,5,7,8,9,3,5,9,4,7
70367,7,5,3,8,9,8,5,9,4,7
70368,7,5,3,8,9,8,5,9,4,7
70369,3,5,3,8,9,8,5,9,4,7
70370,3,5,3,8,9,8,3,9,4,7
70371,3,5,2,8,9,8,3,9,4,7
70372,3,5,2,8,9,8,3,9,4,7
70378,2,5,2,7,7,8,3,1,5,7
70379,2,5,2,7,7,9,3,1,5,7
70380,2,5,2,7,7,9,3,1,5,7
70381,2,5,2,7,7,9,3,1,5,7
70431,10,5,10,4,2,1,10,5,8,3
70432,10,5,10,4,2,1,10,5,8,3
70433,10,5,10,4,2,7,10,5,8,3
70434,10,5,10,4,2,7,10,5,8,3
70435,10,5,10,4,2,7,10,5,8,3
70436,10,5,10,4,2,7,6,5,8,3
70437,10,5,10,3,6,7,6,4,9,3
70438,10,5,10,3,2,2,6,4,9,3
70439,10,5,7,3,2,2,6,4,9,3
70440,10,5,7,3,2,2,6,4,9,3
70441,10,5,7,2,2,2,6,3,9,3
70442,7,5,7,2,2,2,6,3,9,3
70443,7,5,9,2,9,3,6,3,9,3
70444,7,5,9,2,9,3,6,7,9,7
70445,7,5,9,2,9,3,5,7,9,7
70446,7,5,9,8,9,3,5,7,9,7
70447,7,5,9,8,9,3,5,9,4,7
70448,7,5,3,8,9,3,5,9,4,7
70449,7,5,3,8,9,8,5,9,4,7
70450,7,5,3,8,9,8,5,9,4,7
70451,3,5,3,8,9,8,5,9,4,7
70452,3,5,3,8,9,8,3,9,4,7
70453,3,5,2,8,9,8,3,9,4,7
70460,2,5,2,7,7,9,3,1,5,7
70461,2,5,2,7,7,9,3,1,5,7
70462,2,4,2,7,7,9,3,1,5,7
70463,2,4,2,7,7,9,3,1,5,7
70511,4,5,10,4,1,1,10,5,8,3
70512,10,5,10,4,2,1,10,5,8,3
70513,10,5,10,4,2,1,10,5,8,3
70514,10,5,10,4,2,1,10,5,8,3
70515,10,5,10,4,2,7,10,5,8,3
70516,10,5,10,4,2,7,10,5,8,3
70517,10,5,10,4,2,7,10,5,8,3
70518,10,5,10,4,2,7,6,4,8,3
70519,10,5,10,3,2,2,6,4,9,3
70520,10,5,7,3,2,2,6,4,9,3
70521,10,5,7,3,2,2,6,4,9,3
70522,10,5,7,3,2,2,6,4,9,3
70523,10,5,7,2,2,2,6,3,9,3
70524,7,5,9,2,9,2,6,3,9,3
70525,7,5,9,2,9,3,6,7,9,7
70526,7,5,9,2,9,3,5,7,9,7
70527,7,5,9,2,9,3,5,7,9,7
70528,7,5,9,8,9,3,5,9,9,7
70529,7,5,3,8,9,3,5,9,4,7
70530,7,5,3,8,9,8,5,9,4,7
70531,7,5,3,8,9,8,5,9,4,7
70532,3,5,3,8,9,8,5,9,4,7
70533,3,5,3,8,9,8,3,9,4,7
70534,3,5,2,8,9,8,3,9,4,7
70535,3,5,2,8,9,8,3,9,4,7
70541,2,5,2,7,7,8,3,1,5,7
70542,2,4,2,7,7,9,3,1,5,7
70544,2,4,2,7,7,9,3,1,5,7
70591,4,5,10,4,1,1,10,5,8,3
70592,10,5,10,4,2,1,10,5,8,3
70593,10,5,10,4,2,1,10,5,8,3
70594,10,5,10,4,2,1,10,5,8,3
70595,10,5,10,4,2,7,10,5,8,3
70596,10,5,10,4,2,7,10,5,8,3
70597,10,5,10,4,2,7,10,5,8,3
70598,10,5,10,4,2,7,10,5,8,3
70599,10,5,10,3,2,7,6,4,9,3
70600,10,5,10,3,2,2,6,4,9,3
70601,10,5,7,3,2,2,6,4,9,3
70602,10,5,7,3,2,2,6,4,9,3
70603,10,5,7,2,2,2,6,3,9,3
70604,10,5,7,2,2,2,6,3,9,3
70605,7,5,9,2,9,3,6,3,9,3
70606,7,5,9,2,9,3,6,7,9,7
70607,7,5,9,2,9,3,5,7,9,7
70608,7,5,9,8,9,3,5,7,9,7
70609,7,5,3,8,9,3,5,9,9,7
70610,7,5,3,8,9,8,5,9,4,7
70611,7,5,3,8,9,8,5,9,4,7
70612,3,5,3,8,9,8,5,9,4,7
70613,3,5,3,8,9,8,5,9,4,7
70614,3,5,2,8,9,8,3,9,4,7
70615,3,5,2,8,9,8,3,9,4,7
70623,2,4,2,7,7,9,3,1,5,7
70624,2,4,2,7,7,9,3,1,5,7
70625,2,4,2,7,7,9,3,1,5,7
70672,4,5,10,4,1,1,10,5,8,3
70673,10,5,10,4,2,1,10,5,8,3
70674,10,5,10,4,2,1,10,5,8,3
70675,10,5,10,4,2,1,10,5,8,3
70676,10,5,10,4,2,7,10,5,8,3
70677,10,5,10,4,2,7,10,5,8,3
70678,10,5,10,4,2,7,10,5,8,3
70679,10,5,10,4,2,7,10,5,8,3
70680,10,5,10,4,2,7,6,4,8,3
70681,10,5,10,3,2,2,6,4,9,3
70682,10,5,7,3,2,2,6,4,9,3
70683,10,5,7,3,2,2,6,4,9,3
70684,10,5,7,3,2,2,6,4,9,3
70685,10,5,7,2,2,2,6,3,9,3
70686,7,5,9,2,9,3,6,3,9,3
70687,7,5,9,2,9,3,6,7,9,3
70688,7,5,9,2,9,3,5,7,9,3
70689,7,5,9,2,9,3,5,7,9,7
70690,7,5,9,8,9,3,5,9,9,7
70691,7,5,3,8,9,3,5,9,4,7
70692,7,5,3,8,9,8,5,9,4,7
70693,3,5,3,8,9,8,5,9,4,7
70694,3,5,3,8,9,8,5,9,4,7
70695,3,5,3,8,9,8,5,9,4,7
70696,3,5,2,8,9,8,3,9,4,7
70704,2,4,2,7,7,9,3,1,5,7
70705,2,4,2,7,7,9,3,1,5,7
70706,2,4,2,7,7,9,3,1,5,7
70753,4,9,10,4,1,1,10,5,8,3
70754,10,9,10,4,1,1,10,5,8,3
70755,10,9,10,4,2,1,10,5,8,3
70756,10,9,10,4,2,1,10,5,8,3
70757,10,9,10,4,2,7,10,5,8,3
70758,10,9,10,4,2,7,10,5,8,3
70759,10,9,10,4,2,7,10,5,8,3
70760,10,9,10,4,2,7,10,5,8,3
70761,10,9,10,4,2,7,10,5,8,3
70762,10,9,10,3,2,2,6,4,8,3
70763,10,9,7,3,2,2,6,4,9,3
70764,10,9,7,3,2,2,6,4,9,3
70765,10,4,7,3,2,2,6,4,9,3
70766,10,4,7,2,2,2,6,3,9,3
70767,7,4,9,2,9,3,6,3,9,3
70768,7,4,9,2,9,3,6,3,9,3
70769,7,5,9,2,9,3,5,7,9,3
70770,7,5,9,2,9,3,5,7,9,3
70771,7,5,9,8,9,3,5,7,9,7
70772,7,5,3,8,9,3,5,9,9,7
70773,7,5,3,8,9,8,5,9,4,7
70774,3,5,3,8,9,8,5,9,4,7
70775,3,5,3,8,9,8,5,9,4,7
70776,3,5,3,8,9,8,5,9,4,7
70777,3,5,2,8,9,8,3,9,4,7
70778,3,5,2,8,9,8,3,9,4,7
70779,3,5,2,8,9,8,3,9,4,7
70787,2,4,2,7,7,9,3,1,5,7
70788,2,4,2,7,7,9,3,1,5,7
70833,4,9,10,4,1,1,10,5,8,3
70834,4,9,10,4,1,1,10,5,8,3
70835,10,9,10,4,2,1,10,5,8,3
70836,10,9,10,4,2,1,10,5,8,3
70837,10,9,10,4,2,1,10,5,8,3
70838,10,9,10,4,2,7,10,5,8,3
70839,10,9,10,4,2,7,10,5,8,3
70840,10,9,10,4,2,7,10,5,8,3
70841,10,9,10,4,2,7,10,5,8,3
70842,10,9,10,4,2,7,10,5,8,3
70843,10,9,7,3,2,2,6,4,9,3
70844,10,9,7,3,2,2,6,4,9,3
70845,10,9,7,3,2,2,6,4,9,3
70846,10,4,7,3,2,2,6,4,9,3
